,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Cat
0,0.25710844562522,0.9530079023912548,-0.020503267638352037,0.5959867475953485,-0.22061529784862485,-0.32233567466693264,0.2786771902149277,-0.3327015059068799,0.6298376543962929,-1.0986073877130236,-0.006215073860117368,0.1410915301314422,-0.5177871249749192,0.3923480009660125,1.0487884286258902,-0.7569097448140383,-0.01282501792801278,-0.2223380199978627,1.0893336601555348,0.2232043470987784,0.4620946818164417,-0.2516662153282336,0.5943435167228537,-0.31910199858248234,0.17505990072552646,-0.3809567992176328,-0.7586306950077415,-0.5725269634276628,0.036240928300789434,-0.4687370372670037,-0.5999916208109686,-0.010238584496879151,0.7412607581753816,-0.1951436256790268,-0.15956025927194528,0.34904685499412674,-0.1597928861422198,-0.3975222548735993,-0.2808752605159368,0.24383565935173204,0.4021181696892849,0.4337189923439707,-0.855920337246997,-0.2180191525208232,-0.04232743705423283,0.08513099847228399,-0.20121540461799928,-0.5348459517317159,-0.7550887200715286,-0.10070736833315874,0
1,0.2582983770185993,1.3550869985927074,-0.03391007393125504,0.4616685308929946,-0.3199360366570689,-0.4467587613238258,0.33763524901772307,-0.5471047495624849,0.521371132677554,-0.9105435385708772,-0.166027579131344,-0.05924740469171887,-0.0983357325358878,0.9134576261516602,0.6426088235503624,-0.1443693616856185,0.5428044436765569,0.0882977263499347,0.22044910602862872,-0.9299962132843952,-0.5686786950285,-0.1028269606213721,0.19720816903466745,-0.4713900008844951,0.3726175205249872,-0.24425796598070376,-0.2758711118487612,-1.0479902515986137,1.4382279717644293,0.17720581703479327,-0.19902289206428184,-0.1915327109514721,0.09140095292102723,-0.11060474160088536,-0.6885382577717777,0.7826568115916517,-0.5989328072598529,0.34976117061598905,-0.5347808431094837,0.2048154885304116,0.8980239915055415,0.16432898201876214,-0.3368009738624096,0.4611094770361743,0.08116062340282257,-0.26994891274749994,-0.41783266035573824,-0.6296977043033593,0.10196508986077138,-0.2695617945569139,0
2,0.016428835092488634,0.3805815040498596,0.027802325216895442,0.5777818299961502,-0.13288253090097069,-0.8002813301959448,0.1361714843325159,0.2779386313730788,0.3982065311790244,-0.3602012507012377,-0.21589695462315092,0.7394999575374995,-0.6886212486348846,0.2712523112715469,1.5228492364703052,-0.3751284752186024,0.033943561201725723,-0.035163249599479016,0.9213820382358116,-0.13794163817547705,1.4837799638807037,0.37996090369793656,0.3347856867177107,-0.41551910402611053,0.5119672658153426,-1.0655278270514317,-0.7411602759486495,0.16713872465625995,-0.08775600197456651,-0.2513362552933158,-0.3968112448198816,0.29635184633119377,0.5159500758387253,-0.3320205124873815,-0.05402345808043992,-0.24240924723513455,0.06358438924454497,-0.9005616672046346,-0.2967780725205038,0.8744360539999049,0.3405853874065866,0.6134429793820669,-0.564198493510932,0.30278786413876685,0.3353898277016893,0.010237410218628534,0.2712726373235974,0.7837243788286328,-0.682773003080402,-0.3955020683049356,0
3,-0.10173268076083572,0.7159287549266182,-0.08087364907611858,0.5190659177049504,-0.035167411041374386,-0.9194213190617471,0.09061114951599758,0.4424930061264844,0.4543331367779871,-0.5589345876577791,-0.15732747755412546,0.531796219584706,-0.8516369698118869,0.09713333495125012,1.4086269346567302,-0.4503098800778389,-0.18915049473826698,-0.264950589757863,0.8106739279906173,-0.24076799063554424,1.2198219028465287,0.2833874352419606,0.00530938540616042,-0.19348219885608528,0.7361759644124534,-0.5827838857351177,-0.975822943037601,-0.16814749535418802,-0.2411390549175769,-0.1719418208634194,-0.6789346762451824,0.43345270894345017,0.3484705294505437,-0.31301551524058474,-0.4339271020937384,-0.2308881044858596,0.06174526321138817,-0.4703699674170751,-0.4704596952152705,0.5271797781544072,0.1845254855138342,0.6379993841023911,-0.5955194657806635,0.4771845061536674,0.2386397401863648,-0.05986908812505695,-0.17639582764848574,0.693568145359897,-0.15996177907992196,-0.4955201658246282,0
4,0.45461442548548797,0.8212513020553159,0.22838097083968026,0.4895161880704109,-0.1829132070124615,-0.3355482268380001,-0.028837793768616393,-0.3525371885916684,0.8468362090552546,-1.0277907489216886,0.4824844820723229,0.015404470148496332,0.10264532481960488,0.6348179671913385,0.6609482611784188,-0.7876331513980404,0.16591886591777438,-0.2809814377847033,0.6368340779445134,-0.02828116831369698,0.12324169120984152,-0.2905261739506386,0.407176083070226,-0.5922571220435202,0.23184881650377065,-0.6038293634774163,-0.6095643436783575,-0.6365438568755053,0.2881417108092137,-0.13223444239702076,-0.3464898645906942,0.035303897351695916,0.6680559082742548,-0.3620508232852444,-0.4252310443262104,0.29807880011503585,-0.5145162704284303,0.02225241356063634,-0.6214796715357807,0.08537235879339278,0.8823296491755173,0.5515891133109108,-0.5869333115697373,0.059679142985260114,-0.1378684063674882,-0.28307114054769045,-0.5536380075500347,-0.29580388398608193,-0.7059857855347218,-0.15303758038498927,0
5,0.11985081191174685,0.36821703384630383,0.2879104738985188,0.14639430414994425,-0.5611522217828315,-0.508687432280276,0.3118492443487048,-0.12868092485237867,0.6304608466534409,-0.2443629052769393,-0.23205963855143635,0.6751056636311114,-0.4769988080320763,0.8060086828283965,0.8781024567689747,-0.6893673321604729,-0.15667937019257805,-0.028949361834675075,0.3523621807503514,0.15584005897748285,0.6681590186525136,-0.08604058205615729,0.4644458757713437,-0.6131153898133198,0.29294331747107205,-1.1909491377230734,-0.2951693718926981,-0.21853609213605524,0.4616985484724864,-0.11471417363674845,-0.3588440450793132,0.035544939385727045,0.15974090667907148,-0.6380146721750498,-0.26365122548304504,0.2304112887242809,-0.5330632935604079,-0.2815132180618093,0.010840762738953343,0.4451187280728482,0.5250585888046772,0.11218916353274837,0.013787796017713844,0.7969788618083112,-0.1851556518767029,-0.2852122990670614,0.24181074460269886,0.6336874117702246,-0.4172020093654282,0.17827028144383802,0
6,0.009203858318782987,0.082322066335658,-0.23359623368641536,0.9876389915103521,0.049775813630720825,-1.1301176494722365,0.4279158367316583,0.3986614485312984,-0.04136215935354575,-0.3101022384085116,-0.4965671137769341,1.0589273437190283,-1.1152377766879094,0.2692717431649532,2.3347012730501566,-0.7613522937722491,-0.005134051676354922,-0.32729969144123816,1.2170566560958178,0.027902400118980958,1.9862852685550512,0.3223606285743643,0.3892130516152702,-0.4093804240710885,0.6665539296550883,-1.0901895625656153,-1.1034846136321643,0.056223467796990265,-0.4561260193565231,-0.5544190557875255,-1.0845101892952371,0.5781486443193237,0.7583748095372138,-0.5126579702935286,0.056192294246772655,-0.7415738992111613,-0.08593359901086702,-1.3489013855253682,-0.14065596694126725,1.2616272266009665,-0.05534243042308356,0.6288675210449756,-0.6337583386384124,0.24364856684415725,0.4815653069430536,0.23410219798928925,0.606084530945031,0.8446828277608435,-0.7797605753707322,-0.37757144711358376,0
7,0.04714553575417039,0.30806188060528344,-0.1982486262008441,0.8080628277514438,-0.09536393544826492,-0.645927101383312,0.3932021667729992,-0.281796732288637,0.14584416319144547,-0.7395747818236661,-0.11145363072419813,0.5546656123890429,-0.7749245791387549,0.3672042150097858,1.4445137214627426,-0.5404039984450314,-0.020175183009116016,-0.2667682360074332,1.1450487376920355,0.0690711551245041,1.2372053403193783,0.10046059684012276,0.4234505431418111,-0.24242252537351885,0.06403575227803486,-0.7569951811556224,-1.0764794723637947,-0.25420839097617776,-0.08394279029623718,-0.21131935580370348,-0.927331774439188,0.3520772488829294,0.6340183943271293,-0.34560500822700324,0.055825254945143774,0.22499477729545367,0.0860041557591717,-0.557257367249068,-0.3123306153745503,0.6120022127974281,0.10802228416903477,0.6506773632458726,-0.62863174991261,0.032475333211492666,0.01603653771761259,0.23407565484084425,-0.09260318941543484,-0.06133014298263629,-0.5648243928648484,-0.1297283246905608,0
8,-0.03909966604207917,0.6806320278979033,0.4162901231161446,0.5519766644608203,-0.08769208482272334,-0.6223744477996295,0.5344178569452878,-0.10509749982345233,0.1786066668531891,-0.4904644764933012,-0.23055421531522016,0.8227365963402198,-0.6550474039617282,0.2644178135070963,1.720913862745887,-0.3760808291543517,-0.09407846023924916,-0.4657914948267795,0.701488910604724,-0.0889349849157625,1.1541004492599758,0.13775983814605705,0.4517540284197965,-0.4473241209555015,0.2519802917599035,-1.0433317600823135,-0.7780945643936721,-0.4047342844545279,0.3687443167889129,-0.2418961143255127,-0.5214994734826518,0.3703631309728748,0.5871623799258427,-0.02035941915224782,0.1178084817252678,-0.027573425151916933,-0.011412097037294143,-1.0809933021915876,-0.02680066631597688,0.6192317205052421,0.36629940090674185,0.1219589145504032,-0.011232812037999682,0.25052851091809875,0.10460274003231697,-0.4174850861836734,0.160135080997678,0.5590502084567874,-0.6201201431426427,-0.5455795956654943,0
9,-0.2382413879284189,0.12103206952238775,-0.11316973403970736,1.2193229194640691,-0.06601107212716915,-1.2512901917209915,0.29596330141421506,0.5261516047622533,-0.07479118445693017,-0.2679608832516123,-0.5890366867486131,0.9534062729511376,-1.0054381222679938,0.172553411889367,2.3071295550266515,-0.6959249620798752,0.007738465839736742,-0.3902061383279676,1.077977858673773,-0.06175393099894545,2.077122933691793,0.4654758195492166,0.18900793098830126,-0.2255648473265298,0.5816311199028827,-1.4131001250275272,-1.1987820327464709,0.07974886306625545,-0.3702072632982253,-0.5229307395166526,-1.161110021962145,0.6709440737178533,0.7164643113731103,-0.4946666549284118,0.04809670710932059,-0.730121528133781,0.18947917813345627,-1.2093000191200869,-0.5137881652272395,1.2537288239324866,0.166148087802754,0.7406599296067434,-0.5942352148859107,0.28519756753129805,0.5490601051592592,0.2687136442132063,0.4850068809513941,0.9038444569896072,-0.7469756002307528,-0.3739059906723412,0
